size,banner_width,banner_height,app_bundle,inventory_source,hour_of_day_utc,value
x,,,com.h8games.helixjump,UNITY,8,0.5633512097298342
x,,,com.h8games.helixjump,UNITY,9,0.6942017253581397
x,,,com.h8games.helixjump,UNITY,10,0.6479658198637877
x,,,com.h8games.helixjump,UNITY,11,0.8849254599864351
x,,,com.h8games.helixjump,UNITY,12,0.8362928906091089
x,,,com.h8games.helixjump,UNITY,13,0.9787898600050432
x,,,com.h8games.helixjump,UNITY,14,1.3099904291681923
x,,,com.h8games.helixjump,UNITY,15,1.2183635600222829
x,,,com.h8games.helixjump,UNITY,16,1.3301271575528517
x,,,com.h8games.helixjump,UNITY,17,1.2643518250011105
x,,,com.h8games.helixjump,UNITY,18,1.16589131776291
x,,,com.h8games.helixjump,UNITY,19,1.0846706647387179
x,,,com.h8games.helixjump,UNITY,20,0.8619464720113861
x,,,com.h8games.helixjump,UNITY,21,0.7606448635480002
x,,,com.handcent.app.nextsms,PULSEPOINT,7,0.29903141120946514
x,,,com.handmark.sportcaster,RUBICON,7,0.13061695351617075
x,,,com.handmark.sportcaster,RUBICON,8,0.5431893952876187
x,,,com.handmark.sportcaster,RUBICON,9,0.1725925711903563
x,,,com.handmark.sportcaster,RUBICON,10,0.15768190485896139
x,,,com.handmark.sportcaster,RUBICON,11,0.1963835544881234
x,,,com.handmark.sportcaster,RUBICON,12,0.21675885179513638
x,,,com.handmark.sportcaster,RUBICON,13,0.235907924258206
x,,,com.handmark.sportcaster,RUBICON,14,0.2698547456890028
x,,,com.handmark.sportcaster,RUBICON,15,0.12808008177154284
x,,,com.handmark.sportcaster,RUBICON,16,0.2277643210618447
x,,,com.handmark.sportcaster,RUBICON,17,0.2228151730905846
x,,,com.handmark.sportcaster,RUBICON,18,0.2187817700038308
x,,,com.handmark.sportcaster,RUBICON,19,0.20425306456062284
x,,,com.handmark.sportcaster,RUBICON,20,0.1807965325397698
x,,,com.handmark.sportcaster,RUBICON,21,0.15333156104723686
x,,,com.handmark.sportcaster,SPOTX,5,3.2170168142212954
x,,,com.handmark.sportcaster,SPOTX,17,3.8687070057689827
x,,,com.handmark.sportcaster,SPOTX,18,3.841016072456595
x,,,com.handmark.sportcaster,SPOTX,20,3.666460936156304
x,,,com.handmark.sportcaster,TREMOR,4,0.10457612410707928
x,,,com.handmark.sportcaster,TREMOR,5,0.10335948734563388
x,,,com.handmark.sportcaster,TREMOR,6,0.11375274387801824
x,,,com.handmark.sportcaster,TREMOR,7,0.114699601388682
x,,,com.handmark.sportcaster,TREMOR,8,0.11941231209163934
x,,,com.handmark.sportcaster,TREMOR,9,0.1198343311726968
x,,,com.handmark.sportcaster,TREMOR,10,0.1224026310305376
x,,,com.handmark.sportcaster,TREMOR,11,0.1271128260347772
x,,,com.handmark.sportcaster,TREMOR,12,0.12639958373632515
x,,,com.handmark.sportcaster,TREMOR,13,0.13116197131878019
x,,,com.handmark.sportcaster,TREMOR,14,0.1359370641773061
x,,,com.handmark.sportcaster,TREMOR,15,0.13627865262412658
x,,,com.handmark.sportcaster,TREMOR,16,0.13606742480252512
x,,,com.handmark.sportcaster,TREMOR,17,0.13640790430996666
x,,,com.handmark.sportcaster,TREMOR,18,0.13214167982295483
x,,,com.handmark.sportcaster,TREMOR,19,0.12952097482564495
x,,,com.handmark.sportcaster,TREMOR,20,0.12375812482565973
x,,,com.handmark.sportcaster,TREMOR,21,0.11749949151363377
x,,,com.health.lab.drink.water.tracker,GOOGLE_ADX,4,1.6593535710655116
x,,,com.health.lab.drink.water.tracker,GOOGLE_ADX,9,2.40180072006285
x,,,com.health.lab.drink.water.tracker,GOOGLE_ADX,12,2.5571114954375203
x,,,com.health.lab.drink.water.tracker,GOOGLE_ADX,14,3.7358609945708396
x,,,com.health.lab.drink.water.tracker,GOOGLE_ADX,15,3.7358609945708396
x,,,com.health.lab.drink.water.tracker,GOOGLE_ADX,18,3.7240416065194775
x,,,com.health.lab.drink.water.tracker,GOOGLE_ADX,20,3.0426432026671404
x,,,com.health.lab.drink.water.tracker,GOOGLE_ADX,21,3.000946719844091
x,,,com.home.workout.health.fit.abs,AERSERV,4,1.147627371089543
x,,,com.home.workout.health.fit.abs,AERSERV,5,1.2192864627527096
x,,,com.home.workout.health.fit.abs,AERSERV,6,1.4374906664114842
x,,,com.home.workout.health.fit.abs,AERSERV,7,1.350569552760377
x,,,com.home.workout.health.fit.abs,AERSERV,8,1.5790141403634004
x,,,com.home.workout.health.fit.abs,AERSERV,9,1.4211746058950852
x,,,com.home.workout.health.fit.abs,AERSERV,10,1.6038816537002674
x,,,com.home.workout.health.fit.abs,AERSERV,11,1.7974122958375738
x,,,com.home.workout.health.fit.abs,AERSERV,12,1.788974300688556
x,,,com.home.workout.health.fit.abs,AERSERV,13,2.0217075459252616
x,,,com.home.workout.health.fit.abs,AERSERV,14,2.297597543057962
x,,,com.home.workout.health.fit.abs,AERSERV,15,2.309178233234019
x,,,com.home.workout.health.fit.abs,AERSERV,16,2.26915293394576
x,,,com.home.workout.health.fit.abs,AERSERV,17,2.292816442142635
x,,,com.home.workout.health.fit.abs,AERSERV,18,2.2096276761070253
x,,,com.home.workout.health.fit.abs,AERSERV,19,2.0723749635788287
x,,,com.home.workout.health.fit.abs,AERSERV,20,1.8284162910722102
x,,,com.home.workout.health.fit.abs,AERSERV,21,1.6000717326620637
x,,,com.home.workout.health.fit.abs,GOOGLE_ADX,4,1.273322026972807
x,,,com.home.workout.health.fit.abs,GOOGLE_ADX,5,1.4343992078491652
x,,,com.home.workout.health.fit.abs,GOOGLE_ADX,6,1.8495614404986516
x,,,com.home.workout.health.fit.abs,GOOGLE_ADX,7,1.6806458226111267
x,,,com.home.workout.health.fit.abs,GOOGLE_ADX,8,1.7147919762111201
x,,,com.home.workout.health.fit.abs,GOOGLE_ADX,9,1.8910522634403666
x,,,com.home.workout.health.fit.abs,GOOGLE_ADX,11,2.2354066751528103
x,,,com.home.workout.health.fit.abs,GOOGLE_ADX,13,2.579280582149442
x,,,com.home.workout.health.fit.abs,GOOGLE_ADX,14,3.347075288190882
x,,,com.home.workout.health.fit.abs,GOOGLE_ADX,15,3.2424343614316316
x,,,com.home.workout.health.fit.abs,GOOGLE_ADX,16,3.4779002600689966
x,,,com.home.workout.health.fit.abs,GOOGLE_ADX,17,3.2760575378196477
x,,,com.home.workout.health.fit.abs,GOOGLE_ADX,18,3.3435959860076094
x,,,com.home.workout.health.fit.abs,GOOGLE_ADX,20,2.521916946161061
x,,,com.home.workout.health.fit.abs,GOOGLE_ADX,21,2.250203536886485
x,,,com.home.workout.health.fit.abs,RUBICON,4,1.623226850723293
x,,,com.home.workout.health.fit.abs,RUBICON,5,1.1628471265932347
x,,,com.home.workout.health.fit.abs,RUBICON,6,1.6976885718353474
x,,,com.home.workout.health.fit.abs,RUBICON,7,1.5741076504968239
x,,,com.home.workout.health.fit.abs,RUBICON,8,1.7495651609954979
x,,,com.home.workout.health.fit.abs,RUBICON,9,1.6372992371363981
x,,,com.home.workout.health.fit.abs,RUBICON,10,1.9043933357836593
x,,,com.home.workout.health.fit.abs,RUBICON,11,2.038524124377159
x,,,com.home.workout.health.fit.abs,RUBICON,12,1.9592805699270912
x,,,com.home.workout.health.fit.abs,RUBICON,13,2.174661234464959
x,,,com.home.workout.health.fit.abs,RUBICON,14,2.3737083017637963
x,,,com.home.workout.health.fit.abs,RUBICON,15,2.286873349106911
x,,,com.home.workout.health.fit.abs,RUBICON,16,2.3921245274875327
x,,,com.home.workout.health.fit.abs,RUBICON,17,2.493340555231655
x,,,com.home.workout.health.fit.abs,RUBICON,18,2.217477091774197
x,,,com.home.workout.health.fit.abs,RUBICON,19,2.0888273058141062
x,,,com.home.workout.health.fit.abs,RUBICON,20,2.07244489409027
x,,,com.home.workout.health.fit.abs,RUBICON,21,2.004817453368701
x,,,com.icenta.sudoku.ui,TREMOR,4,0.5962080397058116
x,,,com.icenta.sudoku.ui,TREMOR,5,0.6316011867453996
x,,,com.icenta.sudoku.ui,TREMOR,6,0.7152254940574269
x,,,com.icenta.sudoku.ui,TREMOR,7,0.7145821711095804
x,,,com.icenta.sudoku.ui,TREMOR,8,0.8021847019703001
x,,,com.icenta.sudoku.ui,TREMOR,9,0.8597834639082923
x,,,com.icenta.sudoku.ui,TREMOR,10,0.8996257128622196
x,,,com.icenta.sudoku.ui,TREMOR,11,1.1471555879924282
x,,,com.icenta.sudoku.ui,TREMOR,12,1.1452067839416136
x,,,com.icenta.sudoku.ui,TREMOR,13,1.2899622844174348
x,,,com.icenta.sudoku.ui,TREMOR,14,1.46440468674895
x,,,com.icenta.sudoku.ui,TREMOR,15,1.4449446256952487
x,,,com.icenta.sudoku.ui,TREMOR,16,1.450357539329391
x,,,com.icenta.sudoku.ui,TREMOR,17,1.4452445486683552
x,,,com.icenta.sudoku.ui,TREMOR,18,1.3606669391452337
x,,,com.icenta.sudoku.ui,TREMOR,19,1.236810018318583
x,,,com.icenta.sudoku.ui,TREMOR,20,1.0021784647851248
x,,,com.icenta.sudoku.ui,TREMOR,21,0.828643825289724
x,,,com.imgur.mobile,RUBICON,4,0.5749437204976101
x,,,com.imgur.mobile,RUBICON,7,0.6024211083919877
x,,,com.imgur.mobile,RUBICON,10,0.724717132657601
x,,,com.imgur.mobile,RUBICON,15,0.9387131470135089
x,,,com.imgur.mobile,RUBICON,16,0.9387131470135089
x,,,com.imgur.mobile,RUBICON,21,0.70544358096542
x,,,com.internet.radio.fm.podcast,GOOGLE_ADX,9,2.5188162734566153
x,,,com.internet.radio.fm.podcast,GOOGLE_ADX,20,3.717690071973962
x,,,com.internet.radio.fm.podcast,PULSEPOINT,4,0.07312852117525746
x,,,com.internet.radio.fm.podcast,PULSEPOINT,5,0.5430036815965105
x,,,com.internet.radio.fm.podcast,PULSEPOINT,6,0.05970826092426689
x,,,com.internet.radio.fm.podcast,PULSEPOINT,7,0.11485487683906867
x,,,com.internet.radio.fm.podcast,PULSEPOINT,10,0.5741205619801958
x,,,com.internet.radio.fm.podcast,PULSEPOINT,12,0.0718488040397302
x,,,com.internet.radio.fm.podcast,PULSEPOINT,15,0.5323251881513871
x,,,com.internet.radio.fm.podcast,PULSEPOINT,16,0.08390120915664906
x,,,com.internet.radio.fm.podcast,PULSEPOINT,17,0.5556234986935747
x,,,com.internet.radio.fm.podcast,PULSEPOINT,20,0.05553514174038073
x,,,com.internet.radio.fm.podcast,PULSEPOINT,21,0.0888661461742483
x,,,com.iposedon.bricksbreakerballs,GOOGLE_ADX,4,0.809139516854388
x,,,com.iposedon.bricksbreakerballs,GOOGLE_ADX,6,1.0534227431667604
x,,,com.iposedon.bricksbreakerballs,GOOGLE_ADX,12,1.6952888844792673
x,,,com.iposedon.bricksbreakerballs,GOOGLE_ADX,15,2.3243920949185197
x,,,com.iposedon.bricksbreakerballs,GOOGLE_ADX,16,2.4983486834698434
x,,,com.iposedon.bricksbreakerballs,GOOGLE_ADX,17,2.2545333756645367
x,,,com.iposedon.bricksbreakerballs,GOOGLE_ADX,18,2.4156379497219675
x,,,com.iposedon.bricksbreakerballs,GOOGLE_ADX,19,2.194517832057189
x,,,com.iposedon.bricksbreakerballs,GOOGLE_ADX,20,1.90851120496186
x,,,com.itchmedia.ta3,APP_LOVIN,17,1.2780605786876225
x,,,com.itchmedia.ta3,UNITY,8,0.672657564391345
x,,,com.itchmedia.ta3,UNITY,12,1.6368870266767326
x,,,com.itchmedia.ta3,UNITY,13,2.2191190672651238
x,,,com.itchmedia.ta3,UNITY,15,2.3649886434340783
x,,,com.itchmedia.ta3,UNITY,18,2.098362288424975
x,,,com.kudo.icecrush,GOOGLE_ADX,4,0.8530207684656359
x,,,com.kudo.icecrush,GOOGLE_ADX,5,0.6596088725954444
x,,,com.kudo.icecrush,GOOGLE_ADX,8,0.9949051067139635
x,,,com.kudo.icecrush,GOOGLE_ADX,19,1.472255558797386
x,,,com.lulo.scrabble.classicwords,PULSEPOINT,4,0.03271873935870102
x,,,com.lulo.scrabble.classicwords,PULSEPOINT,5,0.031025324960433403
x,,,com.lulo.scrabble.classicwords,PULSEPOINT,9,0.05058591851923507
x,,,com.lulo.scrabble.classicwords,PULSEPOINT,10,0.5471951168384144
x,,,com.lulo.scrabble.classicwords,PULSEPOINT,11,1.3367605142560672
x,,,com.lulo.scrabble.classicwords,PULSEPOINT,12,0.04949525476474091
x,,,com.lulo.scrabble.classicwords,PULSEPOINT,13,0.2804887652637056
x,,,com.lulo.scrabble.classicwords,PULSEPOINT,15,0.059271294845833045
x,,,com.lulo.scrabble.classicwords,PULSEPOINT,16,0.4648731892413507
x,,,com.lulo.scrabble.classicwords,PULSEPOINT,17,0.05527036045288148
x,,,com.lulo.scrabble.classicwords,PULSEPOINT,18,0.0865703630500375
x,,,com.lulo.scrabble.classicwords,PULSEPOINT,19,0.2550411780119118
x,,,com.lulo.scrabble.classicwords,PULSEPOINT,20,0.04803931889146862
x,,,com.lulo.scrabble.classicwords,PULSEPOINT,21,0.2319178271537132
x,,,com.miniclip.bowmasters,PULSEPOINT,6,0.12831699130458382
x,,,com.miniclip.bowmasters,PULSEPOINT,9,0.1385060557683909
x,,,com.miniclip.bowmasters,PULSEPOINT,11,0.9489056455903462
x,,,com.miniclip.bowmasters,PULSEPOINT,12,0.1528529550890112
x,,,com.miniclip.bowmasters,PULSEPOINT,13,0.16074462757597638
x,,,com.miniclip.bowmasters,PULSEPOINT,14,0.2941839728671634
x,,,com.miniclip.bowmasters,PULSEPOINT,16,0.24178024257036987
x,,,com.miniclip.bowmasters,PULSEPOINT,20,1.448378254071146
x,,,com.miniclip.bowmasters,PULSEPOINT,21,0.6367203689899026
x,,,com.miniclip.eightballpool,OPENX,4,0.5215991739469459
x,,,com.miniclip.eightballpool,OPENX,5,0.545990680680877
x,,,com.miniclip.eightballpool,OPENX,6,0.811289642382894
x,,,com.miniclip.eightballpool,OPENX,8,0.9505811935306806
x,,,com.miniclip.eightballpool,OPENX,9,0.7456616893112806
x,,,com.miniclip.eightballpool,OPENX,10,0.7724507267048814
x,,,com.miniclip.eightballpool,OPENX,12,0.9698494757242407
x,,,com.miniclip.eightballpool,OPENX,13,1.3655759266051297
x,,,com.mobilityware.freecell,GOOGLE_ADX,15,2.9318273819627882
x,,,com.mobilityware.freecell,GOOGLE_ADX,16,3.0200473706076365
x,,,com.mobilityware.freecell,GOOGLE_ADX,20,2.1850532831166842
x,,,com.mobilityware.freecell,OPENX,11,3.4679668367535457
x,,,com.mobilityware.freecell,OPENX,17,2.510006569379507
x,,,com.mobilityware.freecell,OPENX,18,2.0964374734911035
x,,,com.mobilityware.freecell,OPENX,21,0.2079564920790304
x,,,com.mobilityware.freecell,RUBICON,4,1.3269351969668814
x,,,com.mobilityware.freecell,RUBICON,5,1.359660949503819
x,,,com.mobilityware.freecell,RUBICON,6,1.55050050395807
x,,,com.mobilityware.freecell,RUBICON,7,1.5963226814252531
x,,,com.mobilityware.freecell,RUBICON,8,1.6906944974296971
x,,,com.mobilityware.freecell,RUBICON,9,1.6868787683128486
x,,,com.mobilityware.freecell,RUBICON,10,1.8392564984639321
x,,,com.mobilityware.freecell,RUBICON,11,2.0743704880145217
x,,,com.mobilityware.freecell,RUBICON,12,2.064650918590241
x,,,com.mobilityware.freecell,RUBICON,13,2.167046771521911
x,,,com.mobilityware.freecell,RUBICON,14,2.3871534400920624
x,,,com.mobilityware.freecell,RUBICON,15,2.3696215006577335
x,,,com.mobilityware.freecell,RUBICON,16,2.3782719609872447
x,,,com.mobilityware.freecell,RUBICON,17,2.3707678568647075
x,,,com.mobilityware.freecell,RUBICON,18,2.2640824893017304
x,,,com.mobilityware.freecell,RUBICON,19,2.1997385244377923
x,,,com.mobilityware.freecell,RUBICON,20,2.0521267257621574
x,,,com.mobilityware.freecell,RUBICON,21,1.9009595385208056
x,,,com.mobilityware.solitaire,GOOGLE_ADX,15,2.6798580649712163
x,,,com.mobilityware.solitaire,GOOGLE_ADX,16,3.0605085801649405
x,,,com.mobilityware.solitaire,GOOGLE_ADX,17,3.069377085683183
x,,,com.mobilityware.solitaire,GOOGLE_ADX,18,2.659045099545977
x,,,com.mobilityware.solitaire,OPENX,4,0.6344705414223023
x,,,com.mobilityware.solitaire,OPENX,5,0.5713758430751431
x,,,com.mobilityware.solitaire,OPENX,6,0.8110631535006354
x,,,com.mobilityware.solitaire,OPENX,7,0.7872555833705809
x,,,com.mobilityware.solitaire,OPENX,8,0.7952151165186635
x,,,com.mobilityware.solitaire,OPENX,9,0.9314557985135355
x,,,com.mobilityware.solitaire,OPENX,10,1.3419906891471878
x,,,com.mobilityware.solitaire,OPENX,11,1.5775953158364955
x,,,com.mobilityware.solitaire,OPENX,12,1.0991207972366666
x,,,com.mobilityware.solitaire,OPENX,13,1.8074751173968278
x,,,com.mobilityware.solitaire,OPENX,14,2.2931967101467157
x,,,com.mobilityware.solitaire,OPENX,16,2.1765401353862988
x,,,com.mobilityware.solitaire,OPENX,17,2.099774395829154
x,,,com.mobilityware.solitaire,OPENX,18,1.870916645306405
x,,,com.mobilityware.solitaire,OPENX,19,1.8385703203132775
x,,,com.mobilityware.solitaire,OPENX,20,1.6876779300718165
x,,,com.mobilityware.solitaire,OPENX,21,1.369704344654746
x,,,com.mobilityware.solitaire,PULSEPOINT,4,0.1314060930106585
x,,,com.mobilityware.solitaire,PULSEPOINT,5,0.9238886760416436
x,,,com.mobilityware.solitaire,PULSEPOINT,6,0.24542185464588323
x,,,com.mobilityware.solitaire,PULSEPOINT,7,0.4714789856135855
x,,,com.mobilityware.solitaire,PULSEPOINT,8,0.4008277980827291
x,,,com.mobilityware.solitaire,PULSEPOINT,9,0.3716998677422426
x,,,com.mobilityware.solitaire,PULSEPOINT,10,1.0997710643915557
x,,,com.mobilityware.solitaire,PULSEPOINT,11,0.41753171314688803
x,,,com.mobilityware.solitaire,PULSEPOINT,12,0.2260063436162134
x,,,com.mobilityware.solitaire,PULSEPOINT,13,0.11162807206552362
x,,,com.mobilityware.solitaire,PULSEPOINT,14,0.6536328800838583
x,,,com.mobilityware.solitaire,PULSEPOINT,15,0.11232322971671567
x,,,com.mobilityware.solitaire,PULSEPOINT,16,0.453225896176223
x,,,com.mobilityware.solitaire,PULSEPOINT,17,0.12877130209373766
x,,,com.mobilityware.solitaire,PULSEPOINT,18,0.21958986265398936
x,,,com.mobilityware.solitaire,PULSEPOINT,19,0.7613884288081408
x,,,com.mobilityware.solitaire,PULSEPOINT,20,0.3490681534258147
x,,,com.mobilityware.solitaire,PULSEPOINT,21,0.049552874753704526
x,,,com.mobilityware.solitaire,RUBICON,14,5.161692229429941
x,,,com.mobilityware.solitaire,TREMOR,4,0.6425652443161558
x,,,com.mobilityware.solitaire,TREMOR,5,0.7363657838636154
x,,,com.mobilityware.solitaire,TREMOR,9,0.8601797387342304
x,,,com.mobilityware.solitaire,TREMOR,10,0.94425793520457
x,,,com.mobilityware.solitaire,TREMOR,11,1.187744013586526
x,,,com.mobilityware.solitaire,TREMOR,12,1.1791112589925208
x,,,com.mobilityware.solitaire,TREMOR,13,1.3131444774498262
x,,,com.mobilityware.solitaire,TREMOR,14,1.4574060292342381
x,,,com.mobilityware.solitaire,TREMOR,15,1.4711787067804067
x,,,com.mobilityware.solitaire,TREMOR,16,1.457819778294802
x,,,com.mobilityware.solitaire,TREMOR,17,1.484546525923671
x,,,com.mobilityware.solitaire,TREMOR,18,1.3530248235867681
x,,,com.mobilityware.solitaire,TREMOR,19,1.2776822938597012
x,,,com.mobilityware.solitaire,TREMOR,20,1.0531981053863302
x,,,com.mobilityware.solitaire,TREMOR,21,0.8666274448371692
x,,,com.mobilityware.spider,OPENX,5,0.6924953528944036
x,,,com.mobilityware.spider,OPENX,6,0.7460965561846928
x,,,com.mobilityware.spider,OPENX,8,0.8494329505989219
x,,,com.mobilityware.spider,OPENX,11,1.7249508481222957
x,,,com.mobilityware.spider,OPENX,12,1.474000571732902
x,,,com.mobilityware.spider,OPENX,13,1.8420649753251068
x,,,com.mobilityware.spider,OPENX,14,2.2443259945100977
x,,,com.mobilityware.spider,OPENX,15,2.1801048925514452
x,,,com.mobilityware.spider,OPENX,16,2.406622646353523
x,,,com.mobilityware.spider,OPENX,17,2.2341808578142905
x,,,com.mobilityware.spider,OPENX,18,1.979292094846527
x,,,com.mobilityware.spider,OPENX,19,1.9980919917587745
x,,,com.mobilityware.spider,OPENX,20,1.6806045112094186
x,,,com.mobilityware.spider,OPENX,21,1.5059493480681212
x,,,com.mobilityware.spider,RUBICON,4,2.824903800654563
x,,,com.mobilityware.spider,RUBICON,5,2.6326243967409146
x,,,com.mobilityware.spider,RUBICON,6,3.324545526455818
x,,,com.mobilityware.spider,RUBICON,7,3.4347398556759865
x,,,com.mobilityware.spider,RUBICON,8,3.7281283524533384
x,,,com.mobilityware.spider,RUBICON,9,3.5605382851148906
x,,,com.mobilityware.spider,RUBICON,10,3.9622756166421342
x,,,com.mobilityware.spider,RUBICON,11,4.258096229921154
x,,,com.mobilityware.spider,RUBICON,12,4.1863440789068225
x,,,com.mobilityware.spider,RUBICON,13,4.597319178862362
x,,,com.mobilityware.spider,RUBICON,14,4.856293276019092
x,,,com.mobilityware.spider,RUBICON,15,4.814157341908615
x,,,com.mobilityware.spider,RUBICON,16,4.8603267205931155
x,,,com.mobilityware.spider,RUBICON,17,4.785145189852993
x,,,com.mobilityware.spider,RUBICON,18,4.627134444774353
x,,,com.mobilityware.spider,RUBICON,19,4.613025920594804
x,,,com.mobilityware.spider,RUBICON,20,4.137078041194391
x,,,com.mobilityware.spider,RUBICON,21,3.8259332161760904
x,,,com.mobilityware.spider,SMARTADSERVER,4,0.6308423066277323
x,,,com.mobilityware.spider,SMARTADSERVER,5,0.622857303141973
x,,,com.mobilityware.spider,TREMOR,4,0.08805597289345532
x,,,com.mobilityware.spider,TREMOR,5,0.08984609678613592
x,,,com.mobilityware.spider,TREMOR,6,0.11115420205932267
x,,,com.mobilityware.spider,TREMOR,7,0.09841199406035564
x,,,com.mobilityware.spider,TREMOR,8,0.10978656176455398
x,,,com.mobilityware.spider,TREMOR,9,0.11630446578554561
x,,,com.mobilityware.spider,TREMOR,10,0.1328479426946063
x,,,com.mobilityware.spider,TREMOR,11,0.15802387921801875
x,,,com.mobilityware.spider,TREMOR,12,0.1582892110858502
x,,,com.mobilityware.spider,TREMOR,13,0.17807273673703242
x,,,com.mobilityware.spider,TREMOR,14,0.19853778216550994
x,,,com.mobilityware.spider,TREMOR,15,0.19813732529978872
x,,,com.mobilityware.spider,TREMOR,16,0.19377818202751024
x,,,com.mobilityware.spider,TREMOR,17,0.2025277636488941
x,,,com.mobilityware.spider,TREMOR,18,0.17776246222911904
x,,,com.mobilityware.spider,TREMOR,19,0.1722020298576458
x,,,com.mobilityware.spider,TREMOR,20,0.14237666184160336
x,,,com.mobilityware.spider,TREMOR,21,0.12197341246542674
x,,,com.myfitnesspal.android,PULSEPOINT,4,0.3049898806052886
x,,,com.myfitnesspal.android,PULSEPOINT,5,0.1704911665102085
x,,,com.myfitnesspal.android,PULSEPOINT,6,0.5827801737287067
x,,,com.myfitnesspal.android,PULSEPOINT,7,0.4256873145639139
x,,,com.myfitnesspal.android,PULSEPOINT,8,0.2612508012863372
x,,,com.myfitnesspal.android,PULSEPOINT,9,0.26575401203720167
x,,,com.myfitnesspal.android,PULSEPOINT,10,0.31517035793134185
x,,,com.myfitnesspal.android,PULSEPOINT,11,0.4823583547148577
x,,,com.myfitnesspal.android,PULSEPOINT,12,1.1728421656431751
x,,,com.myfitnesspal.android,PULSEPOINT,13,0.5380250290718369
x,,,com.myfitnesspal.android,PULSEPOINT,14,0.6794135627294007
x,,,com.myfitnesspal.android,PULSEPOINT,15,0.8997375853358732
x,,,com.myfitnesspal.android,PULSEPOINT,16,0.7096364670577755
x,,,com.myfitnesspal.android,PULSEPOINT,17,0.6356839373852641
x,,,com.myfitnesspal.android,PULSEPOINT,18,0.4956800378353291
x,,,com.myfitnesspal.android,PULSEPOINT,19,0.649933288149661
x,,,com.myfitnesspal.android,PULSEPOINT,20,0.5983779922804636
x,,,com.myfitnesspal.android,PULSEPOINT,21,0.6317134060968156
x,,,com.narvii.amino.master,GOOGLE_ADX,5,1.4934186601051307
x,,,com.narvii.amino.master,GOOGLE_ADX,8,1.3762001760501708
x,,,com.narvii.amino.master,GOOGLE_ADX,9,1.7708459715047902
x,,,com.narvii.amino.master,GOOGLE_ADX,13,2.297250676078793
x,,,com.narvii.amino.master,GOOGLE_ADX,14,2.7170462347608555
x,,,com.narvii.amino.master,GOOGLE_ADX,15,2.7931517346045567
x,,,com.narvii.amino.master,GOOGLE_ADX,16,2.735737185592928
x,,,com.narvii.amino.master,GOOGLE_ADX,17,2.744660745812527
x,,,com.narvii.amino.master,GOOGLE_ADX,18,2.6342142836833315
x,,,com.narvii.amino.master,GOOGLE_ADX,19,2.58218058660599
x,,,com.narvii.amino.master,GOOGLE_ADX,20,2.2721811545775923
x,,,com.narvii.amino.master,GOOGLE_ADX,21,1.9735358107144079
x,,,com.narvii.amino.master,PULSEPOINT,4,0.7112041190426304
x,,,com.narvii.amino.master,PULSEPOINT,5,0.2818752802682132
x,,,com.narvii.amino.master,PULSEPOINT,6,0.592950575699113
x,,,com.narvii.amino.master,PULSEPOINT,7,0.05632305584704383
x,,,com.narvii.amino.master,PULSEPOINT,8,0.41041495079582185
x,,,com.narvii.amino.master,PULSEPOINT,9,0.039279043928750264
x,,,com.narvii.amino.master,PULSEPOINT,10,0.37679369031173954
x,,,com.narvii.amino.master,PULSEPOINT,11,0.8033403772105908
x,,,com.narvii.amino.master,PULSEPOINT,12,0.05813360942828618
x,,,com.narvii.amino.master,PULSEPOINT,13,0.04469741806899061
x,,,com.narvii.amino.master,PULSEPOINT,14,0.06409820832512507
x,,,com.narvii.amino.master,PULSEPOINT,15,1.1594494084808613
x,,,com.narvii.amino.master,PULSEPOINT,16,0.06105019397213878
x,,,com.narvii.amino.master,PULSEPOINT,17,0.05922138536034702
x,,,com.narvii.amino.master,PULSEPOINT,19,0.6104616612189766
x,,,com.narvii.amino.master,PULSEPOINT,20,0.16241615023682518
x,,,com.narvii.amino.master,PULSEPOINT,21,0.038926696775106656
x,,,com.ninegag.android.app,OPENX,4,0.023673190253132026
x,,,com.ninegag.android.app,OPENX,5,0.6771495802555709
x,,,com.ninegag.android.app,OPENX,11,0.061226672473402334
x,,,com.ninegag.android.app,OPENX,13,0.08268630268249107
x,,,com.ninegag.android.app,OPENX,16,1.7474335711270965
x,,,com.ninegag.android.app,OPENX,18,0.04590542851431717
x,,,com.ninegag.android.app,OPENX,19,0.05258533847960678
x,,,com.ninegag.android.app,OPENX,21,0.06391942889632979
x,,,com.ninegag.android.app,SMARTADSERVER,4,0.8008669271828822
x,,,com.ninegag.android.app,SMARTADSERVER,5,0.5245553840715427
x,,,com.ninegag.android.app,SMARTADSERVER,6,0.6418953032691144
x,,,com.ninegag.android.app,SMARTADSERVER,7,0.3510648619314425
x,,,com.ninegag.android.app,SMARTADSERVER,8,0.49579524366946626
x,,,com.ninegag.android.app,SMARTADSERVER,9,0.7154240446995586
x,,,com.ninegag.android.app,SMARTADSERVER,10,0.9911123990284937
x,,,com.ninegag.android.app,SMARTADSERVER,11,1.208278418617661
x,,,com.ninegag.android.app,SMARTADSERVER,12,1.2726533216756715
x,,,com.ninegag.android.app,SMARTADSERVER,13,0.8950573574655234
x,,,com.ninegag.android.app,SMARTADSERVER,14,1.1208826163483494
x,,,com.ninegag.android.app,SMARTADSERVER,15,0.8126991419498181
x,,,com.ninegag.android.app,SMARTADSERVER,16,0.7858359314857277
x,,,com.ninegag.android.app,SMARTADSERVER,17,0.5034563068066109
